location,date,population,new_vaccinations,rolling_vaccinations
Myanmar,15/04/2020,54409794,NULL,NULL
Myanmar,15/04/2021,54409794,NULL,NULL
Myanmar,15/05/2020,54409794,NULL,NULL
Myanmar,15/06/2020,54409794,NULL,NULL
Myanmar,15/07/2020,54409794,NULL,NULL
Myanmar,15/08/2020,54409794,NULL,NULL
Myanmar,15/09/2020,54409794,NULL,NULL
Myanmar,15/10/2020,54409794,NULL,NULL
Myanmar,15/11/2020,54409794,NULL,NULL
Myanmar,15/12/2020,54409794,NULL,NULL
Myanmar,16/01/2021,54409794,NULL,NULL
Myanmar,16/02/2021,54409794,NULL,NULL
Myanmar,16/03/2021,54409794,NULL,NULL
Myanmar,16/04/2020,54409794,NULL,NULL
Myanmar,16/04/2021,54409794,NULL,NULL
Myanmar,16/05/2020,54409794,NULL,NULL
Myanmar,16/06/2020,54409794,NULL,NULL
Myanmar,16/07/2020,54409794,NULL,NULL
Myanmar,16/08/2020,54409794,NULL,NULL
Myanmar,16/09/2020,54409794,NULL,NULL
Myanmar,16/10/2020,54409794,NULL,NULL
Myanmar,16/11/2020,54409794,NULL,NULL
Myanmar,16/12/2020,54409794,NULL,NULL
Myanmar,17/01/2021,54409794,NULL,NULL
Myanmar,17/02/2021,54409794,NULL,NULL
Myanmar,17/03/2021,54409794,NULL,NULL
Myanmar,17/04/2020,54409794,NULL,NULL
Myanmar,17/04/2021,54409794,NULL,NULL
Myanmar,17/05/2020,54409794,NULL,NULL
Myanmar,17/06/2020,54409794,NULL,NULL
Myanmar,17/07/2020,54409794,NULL,NULL
Myanmar,17/08/2020,54409794,NULL,NULL
Myanmar,17/09/2020,54409794,NULL,NULL
Myanmar,17/10/2020,54409794,NULL,NULL
Myanmar,17/11/2020,54409794,NULL,NULL
Myanmar,17/12/2020,54409794,NULL,NULL
Myanmar,18/01/2021,54409794,NULL,NULL
Myanmar,18/02/2021,54409794,NULL,NULL
Myanmar,18/03/2021,54409794,NULL,NULL
Myanmar,18/04/2020,54409794,NULL,NULL
Myanmar,18/04/2021,54409794,NULL,NULL
Myanmar,18/05/2020,54409794,NULL,NULL
Myanmar,18/06/2020,54409794,NULL,NULL
Myanmar,18/07/2020,54409794,NULL,NULL
Myanmar,18/08/2020,54409794,NULL,NULL
Myanmar,18/09/2020,54409794,NULL,NULL
Myanmar,18/10/2020,54409794,NULL,NULL
Myanmar,18/11/2020,54409794,NULL,NULL
Myanmar,18/12/2020,54409794,NULL,NULL
Myanmar,19/01/2021,54409794,NULL,NULL
Myanmar,19/02/2021,54409794,NULL,NULL
Myanmar,19/03/2021,54409794,NULL,NULL
Myanmar,19/04/2020,54409794,NULL,NULL
Myanmar,19/04/2021,54409794,NULL,NULL
Myanmar,19/05/2020,54409794,NULL,NULL
Myanmar,19/06/2020,54409794,NULL,NULL
Myanmar,19/07/2020,54409794,NULL,NULL
Myanmar,19/08/2020,54409794,NULL,NULL
Myanmar,19/09/2020,54409794,NULL,NULL
Myanmar,19/10/2020,54409794,NULL,NULL
Myanmar,19/11/2020,54409794,NULL,NULL
Myanmar,19/12/2020,54409794,NULL,NULL
Myanmar,20/01/2021,54409794,NULL,NULL
Myanmar,20/02/2021,54409794,NULL,NULL
Myanmar,20/03/2021,54409794,NULL,NULL
Myanmar,20/04/2020,54409794,NULL,NULL
Myanmar,20/04/2021,54409794,NULL,NULL
Myanmar,20/05/2020,54409794,NULL,NULL
Myanmar,20/06/2020,54409794,NULL,NULL
Myanmar,20/07/2020,54409794,NULL,NULL
Myanmar,20/08/2020,54409794,NULL,NULL
Myanmar,20/09/2020,54409794,NULL,NULL
Myanmar,20/10/2020,54409794,NULL,NULL
Myanmar,20/11/2020,54409794,NULL,NULL
Myanmar,20/12/2020,54409794,NULL,NULL
Myanmar,21/01/2021,54409794,NULL,NULL
Myanmar,21/02/2021,54409794,NULL,NULL
Myanmar,21/03/2021,54409794,NULL,NULL
Myanmar,21/04/2020,54409794,NULL,NULL
Myanmar,21/04/2021,54409794,NULL,NULL
Myanmar,21/05/2020,54409794,NULL,NULL
Myanmar,21/06/2020,54409794,NULL,NULL
Myanmar,21/07/2020,54409794,NULL,NULL
Myanmar,21/08/2020,54409794,NULL,NULL
Myanmar,21/09/2020,54409794,NULL,NULL
Myanmar,21/10/2020,54409794,NULL,NULL
Myanmar,21/11/2020,54409794,NULL,NULL
Myanmar,21/12/2020,54409794,NULL,NULL
Myanmar,22/01/2021,54409794,NULL,NULL
Myanmar,22/02/2021,54409794,NULL,NULL
Myanmar,22/03/2021,54409794,NULL,NULL
Myanmar,22/04/2020,54409794,NULL,NULL
Myanmar,22/04/2021,54409794,NULL,NULL
Myanmar,22/05/2020,54409794,NULL,NULL
Myanmar,22/06/2020,54409794,NULL,NULL
Myanmar,22/07/2020,54409794,NULL,NULL
Myanmar,22/08/2020,54409794,NULL,NULL
Myanmar,22/09/2020,54409794,NULL,NULL
Myanmar,22/10/2020,54409794,NULL,NULL
Myanmar,22/11/2020,54409794,NULL,NULL
Myanmar,22/12/2020,54409794,NULL,NULL
Myanmar,23/01/2021,54409794,NULL,NULL
Myanmar,23/02/2021,54409794,NULL,NULL
Myanmar,23/03/2021,54409794,NULL,NULL
Myanmar,23/04/2020,54409794,NULL,NULL
Myanmar,23/04/2021,54409794,NULL,NULL
Myanmar,23/05/2020,54409794,NULL,NULL
Myanmar,23/06/2020,54409794,NULL,NULL
Myanmar,23/07/2020,54409794,NULL,NULL
Myanmar,23/08/2020,54409794,NULL,NULL
Myanmar,23/09/2020,54409794,NULL,NULL
Myanmar,23/10/2020,54409794,NULL,NULL
Myanmar,23/11/2020,54409794,NULL,NULL
Myanmar,23/12/2020,54409794,NULL,NULL
Myanmar,24/01/2021,54409794,NULL,NULL
Myanmar,24/02/2021,54409794,NULL,NULL
Myanmar,24/03/2021,54409794,NULL,NULL
Myanmar,24/04/2020,54409794,NULL,NULL
Myanmar,24/04/2021,54409794,NULL,NULL
Myanmar,24/05/2020,54409794,NULL,NULL
Myanmar,24/06/2020,54409794,NULL,NULL
Myanmar,24/07/2020,54409794,NULL,NULL
Myanmar,24/08/2020,54409794,NULL,NULL
Myanmar,24/09/2020,54409794,NULL,NULL
Myanmar,24/10/2020,54409794,NULL,NULL
Myanmar,24/11/2020,54409794,NULL,NULL
Myanmar,24/12/2020,54409794,NULL,NULL
Myanmar,25/01/2021,54409794,NULL,NULL
Myanmar,25/02/2021,54409794,NULL,NULL
Myanmar,25/03/2021,54409794,NULL,NULL
Myanmar,25/04/2020,54409794,NULL,NULL
Myanmar,25/04/2021,54409794,NULL,NULL
Myanmar,25/05/2020,54409794,NULL,NULL
Myanmar,25/06/2020,54409794,NULL,NULL
Myanmar,25/07/2020,54409794,NULL,NULL
Myanmar,25/08/2020,54409794,NULL,NULL
Myanmar,25/09/2020,54409794,NULL,NULL
Myanmar,25/10/2020,54409794,NULL,NULL
Myanmar,25/11/2020,54409794,NULL,NULL
Myanmar,25/12/2020,54409794,NULL,NULL
Myanmar,26/01/2021,54409794,NULL,NULL
Myanmar,26/02/2021,54409794,NULL,NULL
Myanmar,26/03/2021,54409794,NULL,NULL
Myanmar,26/04/2020,54409794,NULL,NULL
Myanmar,26/04/2021,54409794,NULL,NULL
Myanmar,26/05/2020,54409794,NULL,NULL
Myanmar,26/06/2020,54409794,NULL,NULL
Myanmar,26/07/2020,54409794,NULL,NULL
Myanmar,26/08/2020,54409794,NULL,NULL
Myanmar,26/09/2020,54409794,NULL,NULL
Myanmar,26/10/2020,54409794,NULL,NULL
Myanmar,26/11/2020,54409794,NULL,NULL
Myanmar,26/12/2020,54409794,NULL,NULL
Myanmar,27/01/2021,54409794,3800,3800
Myanmar,27/02/2021,54409794,NULL,3800
Myanmar,27/03/2020,54409794,NULL,3800
Myanmar,27/03/2021,54409794,NULL,3800
Myanmar,27/04/2020,54409794,NULL,3800
Myanmar,27/04/2021,54409794,NULL,3800
Myanmar,27/05/2020,54409794,NULL,3800
Myanmar,27/06/2020,54409794,NULL,3800
Myanmar,27/07/2020,54409794,NULL,3800
Myanmar,27/08/2020,54409794,NULL,3800
Myanmar,27/09/2020,54409794,NULL,3800
Myanmar,27/10/2020,54409794,NULL,3800
Myanmar,27/11/2020,54409794,NULL,3800
Myanmar,27/12/2020,54409794,NULL,3800
Myanmar,28/01/2021,54409794,NULL,3800
Myanmar,28/02/2021,54409794,NULL,3800
Myanmar,28/03/2020,54409794,NULL,3800
Myanmar,28/03/2021,54409794,NULL,3800
Myanmar,28/04/2020,54409794,NULL,3800
Myanmar,28/04/2021,54409794,NULL,3800
Myanmar,28/05/2020,54409794,NULL,3800
Myanmar,28/06/2020,54409794,NULL,3800
Myanmar,28/07/2020,54409794,NULL,3800
Myanmar,28/08/2020,54409794,NULL,3800
Myanmar,28/09/2020,54409794,NULL,3800
Myanmar,28/10/2020,54409794,NULL,3800
Myanmar,28/11/2020,54409794,NULL,3800
Myanmar,28/12/2020,54409794,NULL,3800
Myanmar,29/01/2021,54409794,NULL,3800
Myanmar,29/03/2020,54409794,NULL,3800
Myanmar,29/03/2021,54409794,NULL,3800
Myanmar,29/04/2020,54409794,NULL,3800
Myanmar,29/04/2021,54409794,NULL,3800
Myanmar,29/05/2020,54409794,NULL,3800
Myanmar,29/06/2020,54409794,NULL,3800
Myanmar,29/07/2020,54409794,NULL,3800
Myanmar,29/08/2020,54409794,NULL,3800
Myanmar,29/09/2020,54409794,NULL,3800
Myanmar,29/10/2020,54409794,NULL,3800
Myanmar,29/11/2020,54409794,NULL,3800
Myanmar,29/12/2020,54409794,NULL,3800
Myanmar,30/01/2021,54409794,NULL,3800
Myanmar,30/03/2020,54409794,NULL,3800
Myanmar,30/03/2021,54409794,NULL,3800
Myanmar,30/04/2020,54409794,NULL,3800
Myanmar,30/04/2021,54409794,NULL,3800
Myanmar,30/05/2020,54409794,NULL,3800
Myanmar,30/06/2020,54409794,NULL,3800
Myanmar,30/07/2020,54409794,NULL,3800
Myanmar,30/08/2020,54409794,NULL,3800
Myanmar,30/09/2020,54409794,NULL,3800
Myanmar,30/10/2020,54409794,NULL,3800
Myanmar,30/11/2020,54409794,NULL,3800
Myanmar,30/12/2020,54409794,NULL,3800
Myanmar,31/01/2021,54409794,NULL,3800
Myanmar,31/03/2020,54409794,NULL,3800
Myanmar,31/03/2021,54409794,NULL,3800
Myanmar,31/05/2020,54409794,NULL,3800
Myanmar,31/07/2020,54409794,NULL,3800
Myanmar,31/08/2020,54409794,NULL,3800
Myanmar,31/10/2020,54409794,NULL,3800
Myanmar,31/12/2020,54409794,NULL,3800
Philippines,01/01/2021,109581085,NULL,NULL
Philippines,01/02/2020,109581085,NULL,NULL
Philippines,01/02/2021,109581085,NULL,NULL
Philippines,01/03/2020,109581085,NULL,NULL
Philippines,01/03/2021,109581085,756,756
Philippines,01/04/2020,109581085,NULL,756
Philippines,01/04/2021,109581085,NULL,756
Philippines,01/05/2020,109581085,NULL,756
Philippines,01/06/2020,109581085,NULL,756
Philippines,01/07/2020,109581085,NULL,756
Philippines,01/08/2020,109581085,NULL,756
Philippines,01/09/2020,109581085,NULL,756
Philippines,01/10/2020,109581085,NULL,756
Philippines,01/11/2020,109581085,NULL,756
Philippines,01/12/2020,109581085,NULL,756
Philippines,02/01/2021,109581085,NULL,756
Philippines,02/02/2020,109581085,NULL,756
Philippines,02/02/2021,109581085,NULL,756
Philippines,02/03/2020,109581085,NULL,756
Philippines,02/03/2021,109581085,2037,2793
Philippines,02/04/2020,109581085,NULL,2793
Philippines,02/04/2021,109581085,NULL,2793
Philippines,02/05/2020,109581085,NULL,2793
Philippines,02/06/2020,109581085,NULL,2793
Philippines,02/07/2020,109581085,NULL,2793
Philippines,02/08/2020,109581085,NULL,2793
Philippines,02/09/2020,109581085,NULL,2793
Philippines,02/10/2020,109581085,NULL,2793
Philippines,02/11/2020,109581085,NULL,2793
Philippines,02/12/2020,109581085,NULL,2793
Philippines,03/01/2021,109581085,NULL,2793
Philippines,03/02/2020,109581085,NULL,2793
Philippines,03/02/2021,109581085,NULL,2793
Philippines,03/03/2020,109581085,NULL,2793
Philippines,03/03/2021,109581085,NULL,2793
Philippines,03/04/2020,109581085,NULL,2793
Philippines,03/04/2021,109581085,NULL,2793
Philippines,03/05/2020,109581085,NULL,2793
Philippines,03/06/2020,109581085,NULL,2793
Philippines,03/07/2020,109581085,NULL,2793
Philippines,03/08/2020,109581085,NULL,2793
Philippines,03/09/2020,109581085,NULL,2793
Philippines,03/10/2020,109581085,NULL,2793
Philippines,03/11/2020,109581085,NULL,2793
Philippines,03/12/2020,109581085,NULL,2793
Philippines,04/01/2021,109581085,NULL,2793
Philippines,04/02/2020,109581085,NULL,2793
Philippines,04/02/2021,109581085,NULL,2793
Philippines,04/03/2020,109581085,NULL,2793
Philippines,04/03/2021,109581085,NULL,2793
Philippines,04/04/2020,109581085,NULL,2793
Philippines,04/04/2021,109581085,NULL,2793
Philippines,04/05/2020,109581085,NULL,2793
Philippines,04/06/2020,109581085,NULL,2793
Philippines,04/07/2020,109581085,NULL,2793
Philippines,04/08/2020,109581085,NULL,2793
Philippines,04/09/2020,109581085,NULL,2793
Philippines,04/10/2020,109581085,NULL,2793
Philippines,04/11/2020,109581085,NULL,2793
Philippines,04/12/2020,109581085,NULL,2793
Philippines,05/01/2021,109581085,NULL,2793
Philippines,05/02/2020,109581085,NULL,2793
Philippines,05/02/2021,109581085,NULL,2793
Philippines,05/03/2020,109581085,NULL,2793
Philippines,05/03/2021,109581085,NULL,2793
Philippines,05/04/2020,109581085,NULL,2793
Philippines,05/04/2021,109581085,NULL,2793
Philippines,05/05/2020,109581085,NULL,2793
Philippines,05/06/2020,109581085,NULL,2793
Philippines,05/07/2020,109581085,NULL,2793
Philippines,05/08/2020,109581085,NULL,2793
Philippines,05/09/2020,109581085,NULL,2793
Philippines,05/10/2020,109581085,NULL,2793
Philippines,05/11/2020,109581085,NULL,2793
Philippines,05/12/2020,109581085,NULL,2793
Philippines,06/01/2021,109581085,NULL,2793
Philippines,06/02/2020,109581085,NULL,2793
Philippines,06/02/2021,109581085,NULL,2793
Philippines,06/03/2020,109581085,NULL,2793
Philippines,06/03/2021,109581085,NULL,2793
Philippines,06/04/2020,109581085,NULL,2793
Philippines,06/04/2021,109581085,67441,70234
Philippines,06/05/2020,109581085,NULL,70234
Philippines,06/06/2020,109581085,NULL,70234
Philippines,06/07/2020,109581085,NULL,70234
Philippines,06/08/2020,109581085,NULL,70234
Philippines,06/09/2020,109581085,NULL,70234
Philippines,06/10/2020,109581085,NULL,70234
Philippines,06/11/2020,109581085,NULL,70234
Philippines,06/12/2020,109581085,NULL,70234
Philippines,07/01/2021,109581085,NULL,70234
Philippines,07/02/2020,109581085,NULL,70234
Philippines,07/02/2021,109581085,NULL,70234
Philippines,07/03/2020,109581085,NULL,70234
Philippines,07/03/2021,109581085,4128,74362
Philippines,07/04/2020,109581085,NULL,74362
Philippines,07/04/2021,109581085,NULL,74362
Philippines,07/05/2020,109581085,NULL,74362
Philippines,07/06/2020,109581085,NULL,74362
Philippines,07/07/2020,109581085,NULL,74362
Philippines,07/08/2020,109581085,NULL,74362
Philippines,07/09/2020,109581085,NULL,74362
Philippines,07/10/2020,109581085,NULL,74362
Philippines,07/11/2020,109581085,NULL,74362
Philippines,07/12/2020,109581085,NULL,74362
Philippines,08/01/2021,109581085,NULL,74362
Philippines,08/02/2020,109581085,NULL,74362
Philippines,08/02/2021,109581085,NULL,74362
Philippines,08/03/2020,109581085,NULL,74362
Philippines,08/03/2021,109581085,14734,89096
Philippines,08/04/2020,109581085,NULL,89096
Philippines,08/04/2021,109581085,NULL,89096
Philippines,08/05/2020,109581085,NULL,89096
Philippines,08/06/2020,109581085,NULL,89096
Philippines,08/07/2020,109581085,NULL,89096
Philippines,08/08/2020,109581085,NULL,89096
Philippines,08/09/2020,109581085,NULL,89096
Philippines,08/10/2020,109581085,NULL,89096
Philippines,08/11/2020,109581085,NULL,89096
Philippines,08/12/2020,109581085,NULL,89096
Philippines,09/01/2021,109581085,NULL,89096
Philippines,09/02/2020,109581085,NULL,89096
Philippines,09/02/2021,109581085,NULL,89096
Philippines,09/03/2020,109581085,NULL,89096
Philippines,09/03/2021,109581085,45077,134173
Philippines,09/04/2020,109581085,NULL,134173
Philippines,09/04/2021,109581085,NULL,134173
Philippines,09/05/2020,109581085,NULL,134173
Philippines,09/06/2020,109581085,NULL,134173
Philippines,09/07/2020,109581085,NULL,134173
Philippines,09/08/2020,109581085,NULL,134173
Philippines,09/09/2020,109581085,NULL,134173
Philippines,09/10/2020,109581085,NULL,134173
Philippines,09/11/2020,109581085,NULL,134173
Philippines,09/12/2020,109581085,NULL,134173
Philippines,10/01/2021,109581085,NULL,134173
Philippines,10/02/2020,109581085,NULL,134173
Philippines,10/02/2021,109581085,NULL,134173
Philippines,10/03/2020,109581085,NULL,134173
Philippines,10/03/2021,109581085,25423,159596
Philippines,10/04/2020,109581085,NULL,159596
Philippines,10/04/2021,109581085,NULL,159596
Philippines,10/05/2020,109581085,NULL,159596
Philippines,10/06/2020,109581085,NULL,159596
Philippines,10/07/2020,109581085,NULL,159596
Philippines,10/08/2020,109581085,NULL,159596
Philippines,10/09/2020,109581085,NULL,159596
Philippines,10/10/2020,109581085,NULL,159596
Philippines,10/11/2020,109581085,NULL,159596
Philippines,10/12/2020,109581085,NULL,159596
Philippines,11/01/2021,109581085,NULL,159596
Philippines,11/02/2020,109581085,NULL,159596
Philippines,11/02/2021,109581085,NULL,159596
Philippines,11/03/2020,109581085,NULL,159596
Philippines,11/03/2021,109581085,NULL,159596
Philippines,11/04/2020,109581085,NULL,159596
Philippines,11/04/2021,109581085,NULL,159596
Philippines,11/05/2020,109581085,NULL,159596
Philippines,11/06/2020,109581085,NULL,159596
Philippines,11/07/2020,109581085,NULL,159596
Philippines,11/08/2020,109581085,NULL,159596
Philippines,11/09/2020,109581085,NULL,159596
Philippines,11/10/2020,109581085,NULL,159596
Philippines,11/11/2020,109581085,NULL,159596
Philippines,11/12/2020,109581085,NULL,159596
Philippines,12/01/2021,109581085,NULL,159596
Philippines,12/02/2020,109581085,NULL,159596
Philippines,12/02/2021,109581085,NULL,159596
Philippines,12/03/2020,109581085,NULL,159596
Philippines,12/03/2021,109581085,NULL,159596
Philippines,12/04/2020,109581085,NULL,159596
Philippines,12/04/2021,109581085,62653,222249
Philippines,12/05/2020,109581085,NULL,222249
Philippines,12/06/2020,109581085,NULL,222249
Philippines,12/07/2020,109581085,NULL,222249
Philippines,12/08/2020,109581085,NULL,222249
Philippines,12/09/2020,109581085,NULL,222249
Philippines,12/10/2020,109581085,NULL,222249
Philippines,12/11/2020,109581085,NULL,222249
Philippines,12/12/2020,109581085,NULL,222249
Philippines,13/01/2021,109581085,NULL,222249
Philippines,13/02/2020,109581085,NULL,222249
Philippines,13/02/2021,109581085,NULL,222249
Philippines,13/03/2020,109581085,NULL,222249
Philippines,13/03/2021,109581085,NULL,222249
Philippines,13/04/2020,109581085,NULL,222249
Philippines,13/04/2021,109581085,53419,275668
Philippines,13/05/2020,109581085,NULL,275668
Philippines,13/06/2020,109581085,NULL,275668
Philippines,13/07/2020,109581085,NULL,275668
Philippines,13/08/2020,109581085,NULL,275668
Philippines,13/09/2020,109581085,NULL,275668
Philippines,13/10/2020,109581085,NULL,275668
Philippines,13/11/2020,109581085,NULL,275668
Philippines,13/12/2020,109581085,NULL,275668
Philippines,14/01/2021,109581085,NULL,275668
Philippines,14/02/2020,109581085,NULL,275668
Philippines,14/02/2021,109581085,NULL,275668
Philippines,14/03/2020,109581085,NULL,275668
Philippines,14/03/2021,109581085,NULL,275668
Philippines,14/04/2020,109581085,NULL,275668
Philippines,14/04/2021,109581085,NULL,275668
Philippines,14/05/2020,109581085,NULL,275668
Philippines,14/06/2020,109581085,NULL,275668
Philippines,14/07/2020,109581085,NULL,275668
Philippines,14/08/2020,109581085,NULL,275668
Philippines,14/09/2020,109581085,NULL,275668
Philippines,14/10/2020,109581085,NULL,275668
Philippines,14/11/2020,109581085,NULL,275668
Philippines,14/12/2020,109581085,NULL,275668
Philippines,15/01/2021,109581085,NULL,275668
Philippines,15/02/2020,109581085,NULL,275668
Philippines,15/02/2021,109581085,NULL,275668
Philippines,15/03/2020,109581085,NULL,275668
Philippines,15/03/2021,109581085,NULL,275668
Philippines,15/04/2020,109581085,NULL,275668
Philippines,15/04/2021,109581085,NULL,275668
Philippines,15/05/2020,109581085,NULL,275668
Philippines,15/06/2020,109581085,NULL,275668
Philippines,15/07/2020,109581085,NULL,275668
Philippines,15/08/2020,109581085,NULL,275668
Philippines,15/09/2020,109581085,NULL,275668
Philippines,15/10/2020,109581085,NULL,275668
Philippines,15/11/2020,109581085,NULL,275668
Philippines,15/12/2020,109581085,NULL,275668
Philippines,16/01/2021,109581085,NULL,275668
Philippines,16/02/2020,109581085,NULL,275668
Philippines,16/02/2021,109581085,NULL,275668
Philippines,16/03/2020,109581085,NULL,275668
Philippines,16/03/2021,109581085,797,276465
Philippines,16/04/2020,109581085,NULL,276465
Philippines,16/04/2021,109581085,NULL,276465
Philippines,16/05/2020,109581085,NULL,276465
Philippines,16/06/2020,109581085,NULL,276465
Philippines,16/07/2020,109581085,NULL,276465
Philippines,16/08/2020,109581085,NULL,276465
Philippines,16/09/2020,109581085,NULL,276465
Philippines,16/10/2020,109581085,NULL,276465
Philippines,16/11/2020,109581085,NULL,276465
Philippines,16/12/2020,109581085,NULL,276465
Philippines,17/01/2021,109581085,NULL,276465
Philippines,17/02/2020,109581085,NULL,276465
Philippines,17/02/2021,109581085,NULL,276465
Philippines,17/03/2020,109581085,NULL,276465
Philippines,17/03/2021,109581085,52789,329254
Philippines,17/04/2020,109581085,NULL,329254
Philippines,17/04/2021,109581085,NULL,329254
Philippines,17/05/2020,109581085,NULL,329254
Philippines,17/06/2020,109581085,NULL,329254
Philippines,17/07/2020,109581085,NULL,329254
Philippines,17/08/2020,109581085,NULL,329254
Philippines,17/09/2020,109581085,NULL,329254
Philippines,17/10/2020,109581085,NULL,329254
Philippines,17/11/2020,109581085,NULL,329254
Philippines,17/12/2020,109581085,NULL,329254
Philippines,18/01/2021,109581085,NULL,329254
Philippines,18/02/2020,109581085,NULL,329254
Philippines,18/02/2021,109581085,NULL,329254
Philippines,18/03/2020,109581085,NULL,329254
Philippines,18/03/2021,109581085,NULL,329254
Philippines,18/04/2020,109581085,NULL,329254
Philippines,18/04/2021,109581085,NULL,329254
Philippines,18/05/2020,109581085,NULL,329254
Philippines,18/06/2020,109581085,NULL,329254
Philippines,18/07/2020,109581085,NULL,329254
Philippines,18/08/2020,109581085,NULL,329254
Philippines,18/09/2020,109581085,NULL,329254
Philippines,18/10/2020,109581085,NULL,329254
Philippines,18/11/2020,109581085,NULL,329254
Philippines,18/12/2020,109581085,NULL,329254
Philippines,19/01/2021,109581085,NULL,329254
Philippines,19/02/2020,109581085,NULL,329254
Philippines,19/02/2021,109581085,NULL,329254
Philippines,19/03/2020,109581085,NULL,329254
Philippines,19/03/2021,109581085,NULL,329254
Philippines,19/04/2020,109581085,NULL,329254
Philippines,19/04/2021,109581085,NULL,329254
Philippines,19/05/2020,109581085,NULL,329254
Philippines,19/06/2020,109581085,NULL,329254
Philippines,19/07/2020,109581085,NULL,329254
Philippines,19/08/2020,109581085,NULL,329254
Philippines,19/09/2020,109581085,NULL,329254
Philippines,19/10/2020,109581085,NULL,329254
Philippines,19/11/2020,109581085,NULL,329254
Philippines,19/12/2020,109581085,NULL,329254
Philippines,20/01/2021,109581085,NULL,329254
Philippines,20/02/2020,109581085,NULL,329254
Philippines,20/02/2021,109581085,NULL,329254
Philippines,20/03/2020,109581085,NULL,329254
Philippines,20/03/2021,109581085,NULL,329254
Philippines,20/04/2020,109581085,NULL,329254
Philippines,20/04/2021,109581085,84806,414060
Philippines,20/05/2020,109581085,NULL,414060
Philippines,20/06/2020,109581085,NULL,414060
Philippines,20/07/2020,109581085,NULL,414060
Philippines,20/08/2020,109581085,NULL,414060
Philippines,20/09/2020,109581085,NULL,414060
Philippines,20/10/2020,109581085,NULL,414060
Philippines,20/11/2020,109581085,NULL,414060
Philippines,20/12/2020,109581085,NULL,414060
Philippines,21/01/2021,109581085,NULL,414060
Philippines,21/02/2020,109581085,NULL,414060
Philippines,21/02/2021,109581085,NULL,414060
Philippines,21/03/2020,109581085,NULL,414060
Philippines,21/03/2021,109581085,NULL,414060
Philippines,21/04/2020,109581085,NULL,414060
Philippines,21/04/2021,109581085,49857,463917
Philippines,21/05/2020,109581085,NULL,463917
Philippines,21/06/2020,109581085,NULL,463917
Philippines,21/07/2020,109581085,NULL,463917
Philippines,21/08/2020,109581085,NULL,463917
Philippines,21/09/2020,109581085,NULL,463917
Philippines,21/10/2020,109581085,NULL,463917
Philippines,21/11/2020,109581085,NULL,463917
Philippines,21/12/2020,109581085,NULL,463917
Philippines,22/01/2021,109581085,NULL,463917
Philippines,22/02/2020,109581085,NULL,463917
Philippines,22/02/2021,109581085,NULL,463917
Philippines,22/03/2020,109581085,NULL,463917
Philippines,22/03/2021,109581085,NULL,463917
Philippines,22/04/2020,109581085,NULL,463917
Philippines,22/04/2021,109581085,NULL,463917
Philippines,22/05/2020,109581085,NULL,463917
Philippines,22/06/2020,109581085,NULL,463917
Philippines,22/07/2020,109581085,NULL,463917
Philippines,22/08/2020,109581085,NULL,463917
Philippines,22/09/2020,109581085,NULL,463917
Philippines,22/10/2020,109581085,NULL,463917
Philippines,22/11/2020,109581085,NULL,463917
Philippines,22/12/2020,109581085,NULL,463917
Philippines,23/01/2021,109581085,NULL,463917
Philippines,23/02/2020,109581085,NULL,463917
Philippines,23/02/2021,109581085,NULL,463917
Philippines,23/03/2020,109581085,NULL,463917
Philippines,23/03/2021,109581085,NULL,463917
Philippines,23/04/2020,109581085,NULL,463917
Philippines,23/04/2021,109581085,NULL,463917
Philippines,23/05/2020,109581085,NULL,463917
Philippines,23/06/2020,109581085,NULL,463917
Philippines,23/07/2020,109581085,NULL,463917
Philippines,23/08/2020,109581085,NULL,463917
Philippines,23/09/2020,109581085,NULL,463917
Philippines,23/10/2020,109581085,NULL,463917
Philippines,23/11/2020,109581085,NULL,463917
Philippines,23/12/2020,109581085,NULL,463917
Philippines,24/01/2021,109581085,NULL,463917
Philippines,24/02/2020,109581085,NULL,463917
Philippines,24/02/2021,109581085,NULL,463917
Philippines,24/03/2020,109581085,NULL,463917
Philippines,24/03/2021,109581085,NULL,463917
Philippines,24/04/2020,109581085,NULL,463917
Philippines,24/04/2021,109581085,NULL,463917
Philippines,24/05/2020,109581085,NULL,463917
Philippines,24/06/2020,109581085,NULL,463917
Philippines,24/07/2020,109581085,NULL,463917
Philippines,24/08/2020,109581085,NULL,463917
Philippines,24/09/2020,109581085,NULL,463917
Philippines,24/10/2020,109581085,NULL,463917
Philippines,24/11/2020,109581085,NULL,463917
Philippines,24/12/2020,109581085,NULL,463917
Philippines,25/01/2021,109581085,NULL,463917
Philippines,25/02/2020,109581085,NULL,463917
Philippines,25/02/2021,109581085,NULL,463917
Philippines,25/03/2020,109581085,NULL,463917
Philippines,25/03/2021,109581085,NULL,463917
Philippines,25/04/2020,109581085,NULL,463917
Philippines,25/04/2021,109581085,NULL,463917
Philippines,25/05/2020,109581085,NULL,463917
Philippines,25/06/2020,109581085,NULL,463917
Philippines,25/07/2020,109581085,NULL,463917
Philippines,25/08/2020,109581085,NULL,463917
Philippines,25/09/2020,109581085,NULL,463917
Philippines,25/10/2020,109581085,NULL,463917
Philippines,25/11/2020,109581085,NULL,463917
Philippines,25/12/2020,109581085,NULL,463917
Philippines,26/01/2021,109581085,NULL,463917
Philippines,26/02/2020,109581085,NULL,463917
