location,date,population,total_cases,total_deaths,infection_rate,death_rate
Singapore,30/12/2020,5850343,58569,29,1.0011,0.049514248151752635
Singapore,31/12/2020,5850343,58599,29,1.0016,0.04948889912797146
Singapore,01/01/2021,5850343,58629,29,1.0021,0.04946357604598407
Singapore,02/01/2021,5850343,58662,29,1.0027,0.04943575057106815
Singapore,03/01/2021,5850343,58697,29,1.0033,0.049406272892992834
Singapore,04/01/2021,5850343,58721,29,1.0037,0.049386079937330775
Singapore,05/01/2021,5850343,58749,29,1.0042,0.04936254234114623
Singapore,06/01/2021,5850343,58780,29,1.0047,0.049336509016672345
Singapore,07/01/2021,5850343,58813,29,1.0053,0.0493088262799041
Singapore,08/01/2021,5850343,58836,29,1.0057,0.049289550615269566
Singapore,09/01/2021,5850343,58865,29,1.0062,0.049265267986069824
Singapore,10/01/2021,5850343,58907,29,1.0069,0.049230142427894814
Singapore,11/01/2021,5850343,58929,29,1.0073,0.04921176330838806
Singapore,12/01/2021,5850343,58946,29,1.0076,0.04919757065789028
Singapore,13/01/2021,5850343,58984,29,1.0082,0.04916587549165875
Singapore,14/01/2021,5850343,59029,29,1.0090,0.04912839451794881
Singapore,15/01/2021,5850343,59059,29,1.0095,0.049103438933947405
Singapore,16/01/2021,5850343,59083,29,1.0099,0.049083492713640126
Singapore,17/01/2021,5850343,59113,29,1.0104,0.04905858271446213
Singapore,18/01/2021,5850343,59127,29,1.0107,0.04904696669880089
Singapore,19/01/2021,5850343,59157,29,1.0112,0.04902209375052826
Singapore,20/01/2021,5850343,59197,29,1.0119,0.048988969035593015
Singapore,21/01/2021,5850343,59235,29,1.0125,0.04895754199375369
Singapore,22/01/2021,5850343,59250,29,1.0128,0.048945147679324896
Singapore,23/01/2021,5850343,59260,29,1.0129,0.04893688828889639
Singapore,24/01/2021,5850343,59308,29,1.0138,0.048897281985566865
Singapore,25/01/2021,5850343,59352,29,1.0145,0.04886103248416229
Singapore,26/01/2021,5850343,59366,29,1.0147,0.04884950982043594
Singapore,27/01/2021,5850343,59391,29,1.0152,0.04882894714687411
Singapore,28/01/2021,5850343,59425,29,1.0158,0.04880100967606226
Singapore,29/01/2021,5850343,59449,29,1.0162,0.048781308348332185
Singapore,30/01/2021,5850343,59507,29,1.0172,0.04873376241450586
Singapore,31/01/2021,5850343,59536,29,1.0176,0.048710024187046494
Singapore,01/02/2021,5850343,59565,29,1.0181,0.04868630907412071
Singapore,02/02/2021,5850343,59584,29,1.0185,0.04867078410311493
Singapore,03/02/2021,5850343,59602,29,1.0188,0.048656085366262876
Singapore,04/02/2021,5850343,59624,29,1.0192,0.048638132295719845
Singapore,05/02/2021,5850343,59649,29,1.0196,0.04861774715418531
Singapore,06/02/2021,5850343,59675,29,1.0200,0.04859656472559698
Singapore,07/02/2021,5850343,59699,29,1.0204,0.0485770280909228
Singapore,08/02/2021,5850343,59721,29,1.0208,0.048559133303193176
Singapore,09/02/2021,5850343,59732,29,1.0210,0.04855019085247439
Singapore,10/02/2021,5850343,59747,29,1.0213,0.04853800190804559
Singapore,11/02/2021,5850343,59759,29,1.0215,0.04852825515821885
Singapore,12/02/2021,5850343,59777,29,1.0218,0.048513642370811516
Singapore,13/02/2021,5850343,59786,29,1.0219,0.048506339276753754
Singapore,14/02/2021,5850343,59800,29,1.0222,0.04849498327759197
Singapore,15/02/2021,5850343,59809,29,1.0223,0.04848768579979602
Singapore,16/02/2021,5850343,59810,29,1.0223,0.048486875104497576
Singapore,17/02/2021,5850343,59821,29,1.0225,0.04847795924508116
Singapore,18/02/2021,5850343,59832,29,1.0227,0.048469046663992515
Singapore,19/02/2021,5850343,59846,29,1.0229,0.04845770811750159
Singapore,20/02/2021,5850343,59858,29,1.0232,0.048447993584817405
Singapore,21/02/2021,5850343,59869,29,1.0233,0.0484390920175717
Singapore,22/02/2021,5850343,59879,29,1.0235,0.048431002521752205
Singapore,23/02/2021,5850343,59883,29,1.0236,0.04842776747991918
Singapore,24/02/2021,5850343,59890,29,1.0237,0.04842210719652697
Singapore,25/02/2021,5850343,59900,29,1.0239,0.048414023372287146
Singapore,26/02/2021,5850343,59913,29,1.0241,0.04840351843506417
Singapore,27/02/2021,5850343,59925,29,1.0243,0.04839382561535253
Singapore,28/02/2021,5850343,59936,29,1.0245,0.04838494394020288
Singapore,01/03/2021,5850343,59948,29,1.0247,0.04837525855741643
Singapore,02/03/2021,5850343,59956,29,1.0248,0.048368803789445594
Singapore,03/03/2021,5850343,59979,29,1.0252,0.04835025592290635
Singapore,04/03/2021,5850343,59998,29,1.0255,0.04833494449814994
Singapore,05/03/2021,5850343,60007,29,1.0257,0.048327695102238076
Singapore,06/03/2021,5850343,60020,29,1.0259,0.048317227590803064
Singapore,07/03/2021,5850343,60033,29,1.0261,0.048306764612796295
Singapore,08/03/2021,5850343,60046,29,1.0264,0.04829630616527329
Singapore,09/03/2021,5850343,60052,29,1.0265,0.04829148071671218
Singapore,10/03/2021,5850343,60062,29,1.0266,0.04828344044487363
Singapore,11/03/2021,5850343,60070,29,1.0268,0.048277010154819375
Singapore,12/03/2021,5850343,60080,29,1.0269,0.04826897470039947
Singapore,13/03/2021,5850343,60088,30,1.0271,0.0499267740647051
Singapore,14/03/2021,5850343,60105,30,1.0274,0.04991265285749938
Singapore,15/03/2021,5850343,60117,30,1.0276,0.049902689754977796
Singapore,16/03/2021,5850343,60128,30,1.0278,0.04989356040447046
Singapore,17/03/2021,5850343,60137,30,1.0279,0.049886093420024286
Singapore,18/03/2021,5850343,60152,30,1.0282,0.049873653411357896
Singapore,19/03/2021,5850343,60167,30,1.0284,0.04986121960543155
Singapore,20/03/2021,5850343,60184,30,1.0287,0.04984713545128273
Singapore,21/03/2021,5850343,60196,30,1.0289,0.04983719848494916
Singapore,22/03/2021,5850343,60208,30,1.0291,0.04982726547967047
Singapore,23/03/2021,5850343,60221,30,1.0294,0.04981650919114594
Singapore,24/03/2021,5850343,60236,30,1.0296,0.04980410385815791
Singapore,25/03/2021,5850343,60253,30,1.0299,0.04979005194762087
Singapore,26/03/2021,5850343,60265,30,1.0301,0.049780137725047705
Singapore,27/03/2021,5850343,60288,30,1.0305,0.04976114649681529
Singapore,28/03/2021,5850343,60300,30,1.0307,0.04975124378109452
Singapore,29/03/2021,5850343,60321,30,1.0311,0.04973392350922564
Singapore,30/03/2021,5850343,60347,30,1.0315,0.04971249606442739
Singapore,31/03/2021,5850343,60381,30,1.0321,0.04968450340338849
Singapore,01/04/2021,5850343,60407,30,1.0325,0.04966311851275514
Singapore,02/04/2021,5850343,60450,30,1.0333,0.04962779156327543
Singapore,03/04/2021,5850343,60468,30,1.0336,0.04961301845604287
Singapore,04/04/2021,5850343,60478,30,1.0338,0.04960481497404015
Singapore,05/04/2021,5850343,60495,30,1.0340,0.049590875278948676
Singapore,06/04/2021,5850343,60519,30,1.0345,0.04957120904178852
Singapore,07/04/2021,5850343,60554,30,1.0351,0.04954255705651154
Singapore,08/04/2021,5850343,60575,30,1.0354,0.04952538175815105
Singapore,09/04/2021,5850343,60601,30,1.0359,0.049504133595155195
Singapore,10/04/2021,5850343,60633,30,1.0364,0.04947800702587699
Singapore,11/04/2021,5850343,60653,30,1.0367,0.04946169191960827
Singapore,12/04/2021,5850343,60678,30,1.0372,0.04944131316127757
Singapore,13/04/2021,5850343,60692,30,1.0374,0.04942990838990312
Singapore,14/04/2021,5850343,60719,30,1.0379,0.049407928325565315
Singapore,15/04/2021,5850343,60735,30,1.0381,0.04939491232403062
Singapore,16/04/2021,5850343,60769,30,1.0387,0.04936727607826359
Singapore,17/04/2021,5850343,60808,30,1.0394,0.04933561373503487
Singapore,18/04/2021,5850343,60831,30,1.0398,0.04931696010257927
Singapore,19/04/2021,5850343,60851,30,1.0401,0.04930075101477379
Singapore,20/04/2021,5850343,60865,30,1.0404,0.04928941099153865
Singapore,21/04/2021,5850343,60880,30,1.0406,0.049277266754270695
Singapore,22/04/2021,5850343,60904,30,1.0410,0.04925784841718114
Singapore,23/04/2021,5850343,60943,30,1.0417,0.04922632623927276
Singapore,24/04/2021,5850343,60966,30,1.0421,0.04920775514221041
Singapore,25/04/2021,5850343,61006,30,1.0428,0.04917549093531783
Singapore,26/04/2021,5850343,61051,30,1.0435,0.04913924423842361
Singapore,27/04/2021,5850343,61063,30,1.0438,0.049129587475230496
Singapore,28/04/2021,5850343,61086,30,1.0441,0.04911108928396032
Singapore,29/04/2021,5850343,61121,30,1.0447,0.049082966574499766
Singapore,30/04/2021,5850343,61145,30,1.0452,0.049063701038515005
Thailand,04/01/2020,69799978,NULL,NULL,NULL,NULL
Thailand,05/01/2020,69799978,NULL,NULL,NULL,NULL
Thailand,06/01/2020,69799978,NULL,NULL,NULL,NULL
Thailand,07/01/2020,69799978,NULL,NULL,NULL,NULL
Thailand,08/01/2020,69799978,NULL,NULL,NULL,NULL
Thailand,09/01/2020,69799978,NULL,NULL,NULL,NULL
Thailand,10/01/2020,69799978,NULL,NULL,NULL,NULL
Thailand,11/01/2020,69799978,NULL,NULL,NULL,NULL
Thailand,12/01/2020,69799978,NULL,NULL,NULL,NULL
Thailand,13/01/2020,69799978,NULL,NULL,NULL,NULL
Thailand,14/01/2020,69799978,NULL,NULL,NULL,NULL
Thailand,15/01/2020,69799978,NULL,NULL,NULL,NULL
Thailand,16/01/2020,69799978,NULL,NULL,NULL,NULL
Thailand,17/01/2020,69799978,NULL,NULL,NULL,NULL
Thailand,18/01/2020,69799978,NULL,NULL,NULL,NULL
Thailand,19/01/2020,69799978,NULL,NULL,NULL,NULL
Thailand,20/01/2020,69799978,NULL,NULL,NULL,NULL
Thailand,21/01/2020,69799978,NULL,NULL,NULL,NULL
Thailand,22/01/2020,69799978,4,NULL,0.0000,NULL
Thailand,23/01/2020,69799978,4,NULL,0.0000,NULL
Thailand,24/01/2020,69799978,5,NULL,0.0000,NULL
Thailand,25/01/2020,69799978,6,NULL,0.0000,NULL
Thailand,26/01/2020,69799978,8,NULL,0.0000,NULL
Thailand,27/01/2020,69799978,8,NULL,0.0000,NULL
Thailand,28/01/2020,69799978,14,NULL,0.0000,NULL
Thailand,29/01/2020,69799978,14,NULL,0.0000,NULL
Thailand,30/01/2020,69799978,14,NULL,0.0000,NULL
Thailand,31/01/2020,69799978,19,NULL,0.0000,NULL
Thailand,01/02/2020,69799978,19,NULL,0.0000,NULL
Thailand,02/02/2020,69799978,19,NULL,0.0000,NULL
Thailand,03/02/2020,69799978,19,NULL,0.0000,NULL
Thailand,04/02/2020,69799978,25,NULL,0.0000,NULL
Thailand,05/02/2020,69799978,25,NULL,0.0000,NULL
Thailand,06/02/2020,69799978,25,NULL,0.0000,NULL
Thailand,07/02/2020,69799978,25,NULL,0.0000,NULL
Thailand,08/02/2020,69799978,32,NULL,0.0000,NULL
Thailand,09/02/2020,69799978,32,NULL,0.0000,NULL
Thailand,10/02/2020,69799978,32,NULL,0.0000,NULL
Thailand,11/02/2020,69799978,33,NULL,0.0000,NULL
Thailand,12/02/2020,69799978,33,NULL,0.0000,NULL
Thailand,13/02/2020,69799978,33,NULL,0.0000,NULL
Thailand,14/02/2020,69799978,33,NULL,0.0000,NULL
Thailand,15/02/2020,69799978,34,NULL,0.0000,NULL
Thailand,16/02/2020,69799978,34,NULL,0.0000,NULL
Thailand,17/02/2020,69799978,35,NULL,0.0001,NULL
Thailand,18/02/2020,69799978,35,NULL,0.0001,NULL
Thailand,19/02/2020,69799978,35,NULL,0.0001,NULL
Thailand,20/02/2020,69799978,35,NULL,0.0001,NULL
Thailand,21/02/2020,69799978,35,NULL,0.0001,NULL
Thailand,22/02/2020,69799978,35,NULL,0.0001,NULL
Thailand,23/02/2020,69799978,35,NULL,0.0001,NULL
Thailand,24/02/2020,69799978,35,NULL,0.0001,NULL
Thailand,25/02/2020,69799978,37,NULL,0.0001,NULL
Thailand,26/02/2020,69799978,40,NULL,0.0001,NULL
Thailand,27/02/2020,69799978,40,NULL,0.0001,NULL
Thailand,28/02/2020,69799978,41,NULL,0.0001,NULL
Thailand,29/02/2020,69799978,42,NULL,0.0001,NULL
Thailand,01/03/2020,69799978,42,1,0.0001,2.380952380952381
Thailand,02/03/2020,69799978,43,1,0.0001,2.3255813953488373
Thailand,03/03/2020,69799978,43,1,0.0001,2.3255813953488373
Thailand,04/03/2020,69799978,43,1,0.0001,2.3255813953488373
Thailand,05/03/2020,69799978,47,1,0.0001,2.127659574468085
Thailand,06/03/2020,69799978,48,1,0.0001,2.083333333333333
Thailand,07/03/2020,69799978,50,1,0.0001,2
Thailand,08/03/2020,69799978,50,1,0.0001,2
Thailand,09/03/2020,69799978,50,1,0.0001,2
Thailand,10/03/2020,69799978,53,1,0.0001,1.8867924528301887
Thailand,11/03/2020,69799978,59,1,0.0001,1.694915254237288
Thailand,12/03/2020,69799978,70,1,0.0001,1.4285714285714286
Thailand,13/03/2020,69799978,75,1,0.0001,1.3333333333333335
Thailand,14/03/2020,69799978,82,1,0.0001,1.2195121951219512
Thailand,15/03/2020,69799978,114,1,0.0002,0.8771929824561403
Thailand,16/03/2020,69799978,147,1,0.0002,0.6802721088435374
Thailand,17/03/2020,69799978,177,1,0.0003,0.5649717514124294
Thailand,18/03/2020,69799978,212,1,0.0003,0.4716981132075472
Thailand,19/03/2020,69799978,272,1,0.0004,0.3676470588235294
Thailand,20/03/2020,69799978,322,1,0.0005,0.3105590062111801
Thailand,21/03/2020,69799978,411,1,0.0006,0.24330900243309003
Thailand,22/03/2020,69799978,599,1,0.0009,0.1669449081803005
Thailand,23/03/2020,69799978,721,1,0.0010,0.13869625520110956
Thailand,24/03/2020,69799978,827,4,0.0012,0.48367593712212814
Thailand,25/03/2020,69799978,934,4,0.0013,0.4282655246252677
Thailand,26/03/2020,69799978,1045,4,0.0015,0.3827751196172249
Thailand,27/03/2020,69799978,1136,5,0.0016,0.44014084507042256
Thailand,28/03/2020,69799978,1245,6,0.0018,0.48192771084337355
Thailand,29/03/2020,69799978,1388,7,0.0020,0.5043227665706052
Thailand,30/03/2020,69799978,1524,9,0.0022,0.5905511811023622
Thailand,31/03/2020,69799978,1651,10,0.0024,0.6056935190793459
Thailand,01/04/2020,69799978,1771,12,0.0025,0.6775832862789385
Thailand,02/04/2020,69799978,1875,15,0.0027,0.8
Thailand,03/04/2020,69799978,1978,19,0.0028,0.9605662285136503
Thailand,04/04/2020,69799978,2067,20,0.0030,0.9675858732462507
Thailand,05/04/2020,69799978,2169,23,0.0031,1.0603964960811434
Thailand,06/04/2020,69799978,2220,26,0.0032,1.1711711711711712
Thailand,07/04/2020,69799978,2258,27,0.0032,1.1957484499557132
Thailand,08/04/2020,69799978,2369,30,0.0034,1.2663571127057829
Thailand,09/04/2020,69799978,2423,32,0.0035,1.3206768468840282
Thailand,10/04/2020,69799978,2473,33,0.0035,1.334411645774363
Thailand,11/04/2020,69799978,2518,35,0.0036,1.3899920571882445
Thailand,12/04/2020,69799978,2551,38,0.0037,1.4896119168953352
Thailand,13/04/2020,69799978,2579,40,0.0037,1.5509887553315238
Thailand,14/04/2020,69799978,2613,41,0.0037,1.5690776884806734
Thailand,15/04/2020,69799978,2643,43,0.0038,1.6269390843738174
Thailand,16/04/2020,69799978,2672,46,0.0038,1.721556886227545
Thailand,17/04/2020,69799978,2700,47,0.0039,1.7407407407407407
Thailand,18/04/2020,69799978,2733,47,0.0039,1.7197219173069889
Thailand,19/04/2020,69799978,2765,47,0.0040,1.6998191681735986
Thailand,20/04/2020,69799978,2792,47,0.0040,1.683381088825215
Thailand,21/04/2020,69799978,2811,48,0.0040,1.7075773745997866
Thailand,22/04/2020,69799978,2826,49,0.0040,1.7338995046001413
Thailand,23/04/2020,69799978,2839,50,0.0041,1.7611835153222966
Thailand,24/04/2020,69799978,2854,50,0.0041,1.751927119831815
Thailand,25/04/2020,69799978,2907,51,0.0042,1.7543859649122806
Thailand,26/04/2020,69799978,2922,51,0.0042,1.7453798767967144
Thailand,27/04/2020,69799978,2931,52,0.0042,1.7741385192766974
Thailand,28/04/2020,69799978,2938,54,0.0042,1.8379850238257316
Thailand,29/04/2020,69799978,2947,54,0.0042,1.8323719036308113
Thailand,30/04/2020,69799978,2954,54,0.0042,1.8280297901150981
Thailand,01/05/2020,69799978,2960,54,0.0042,1.8243243243243243
Thailand,02/05/2020,69799978,2966,54,0.0042,1.8206338503034392
Thailand,03/05/2020,69799978,2969,54,0.0043,1.8187942068036378
Thailand,04/05/2020,69799978,2987,54,0.0043,1.8078339471041178
Thailand,05/05/2020,69799978,2988,54,0.0043,1.8072289156626504
Thailand,06/05/2020,69799978,2989,55,0.0043,1.8400802944128472
Thailand,07/05/2020,69799978,2992,55,0.0043,1.8382352941176472
Thailand,08/05/2020,69799978,3000,55,0.0043,1.8333333333333333
Thailand,09/05/2020,69799978,3004,56,0.0043,1.8641810918774968
Thailand,10/05/2020,69799978,3009,56,0.0043,1.8610834164174144
Thailand,11/05/2020,69799978,3015,56,0.0043,1.857379767827529
Thailand,12/05/2020,69799978,3017,56,0.0043,1.8561484918793503
Thailand,13/05/2020,69799978,3017,56,0.0043,1.8561484918793503
Thailand,14/05/2020,69799978,3018,56,0.0043,1.8555334658714382
Thailand,15/05/2020,69799978,3025,56,0.0043,1.8512396694214877
Thailand,16/05/2020,69799978,3025,56,0.0043,1.8512396694214877
Thailand,17/05/2020,69799978,3028,56,0.0043,1.8494055482166447
Thailand,18/05/2020,69799978,3031,56,0.0043,1.8475750577367205
Thailand,19/05/2020,69799978,3033,56,0.0043,1.8463567424991758
Thailand,20/05/2020,69799978,3034,56,0.0043,1.845748187211602
Thailand,21/05/2020,69799978,3037,56,0.0044,1.8439249259137307
Thailand,22/05/2020,69799978,3037,56,0.0044,1.8439249259137307
Thailand,23/05/2020,69799978,3040,56,0.0044,1.8421052631578945
Thailand,24/05/2020,69799978,3040,56,0.0044,1.8421052631578945
Thailand,25/05/2020,69799978,3042,57,0.0044,1.8737672583826428
Thailand,26/05/2020,69799978,3045,57,0.0044,1.87192118226601
Thailand,27/05/2020,69799978,3054,57,0.0044,1.8664047151277015
Thailand,28/05/2020,69799978,3065,57,0.0044,1.8597063621533443
Thailand,29/05/2020,69799978,3076,57,0.0044,1.8530559167750327
Thailand,30/05/2020,69799978,3077,57,0.0044,1.8524536886577836
Thailand,31/05/2020,69799978,3081,57,0.0044,1.8500486854917235
Thailand,01/06/2020,69799978,3082,57,0.0044,1.8494484101232964
Thailand,02/06/2020,69799978,3083,58,0.0044,1.8812844631852093
Thailand,03/06/2020,69799978,3084,58,0.0044,1.880674448767834
Thailand,04/06/2020,69799978,3101,58,0.0044,1.870364398581103
Thailand,05/06/2020,69799978,3102,58,0.0044,1.8697614442295292
Thailand,06/06/2020,69799978,3104,58,0.0044,1.8685567010309279
Thailand,07/06/2020,69799978,3112,58,0.0045,1.8637532133676094
Thailand,08/06/2020,69799978,3119,58,0.0045,1.8595703751202306
Thailand,09/06/2020,69799978,3121,58,0.0045,1.8583787247677026
Thailand,10/06/2020,69799978,3125,58,0.0045,1.856
Thailand,11/06/2020,69799978,3125,58,0.0045,1.856
Thailand,12/06/2020,69799978,3129,58,0.0045,1.8536273569830615
Thailand,13/06/2020,69799978,3134,58,0.0045,1.8506700701978303
Thailand,14/06/2020,69799978,3135,58,0.0045,1.8500797448165869
Thailand,15/06/2020,69799978,3135,58,0.0045,1.8500797448165869
Thailand,16/06/2020,69799978,3135,58,0.0045,1.8500797448165869
Thailand,17/06/2020,69799978,3135,58,0.0045,1.8500797448165869
Thailand,18/06/2020,69799978,3141,58,0.0045,1.8465456860872334
Thailand,19/06/2020,69799978,3146,58,0.0045,1.8436109345200253
Thailand,20/06/2020,69799978,3147,58,0.0045,1.8430251032729585
Thailand,21/06/2020,69799978,3148,58,0.0045,1.8424396442185513
Thailand,22/06/2020,69799978,3151,58,0.0045,1.8406854966677246
Thailand,23/06/2020,69799978,3156,58,0.0045,1.837769328263625
Thailand,24/06/2020,69799978,3157,58,0.0045,1.8371872030408618
Thailand,25/06/2020,69799978,3158,58,0.0045,1.8366054464851171
Thailand,26/06/2020,69799978,3162,58,0.0045,1.8342820999367486
Thailand,27/06/2020,69799978,3162,58,0.0045,1.8342820999367486
Thailand,28/06/2020,69799978,3162,58,0.0045,1.8342820999367486
Thailand,29/06/2020,69799978,3169,58,0.0045,1.8302303565793627
Thailand,30/06/2020,69799978,3171,58,0.0045,1.829076001261432
Thailand,01/07/2020,69799978,3173,58,0.0045,1.8279231011660888
Thailand,02/07/2020,69799978,3179,58,0.0046,1.8244731047499214
Thailand,03/07/2020,69799978,3180,58,0.0046,1.8238993710691824
Thailand,04/07/2020,69799978,3185,58,0.0046,1.8210361067503924
Thailand,05/07/2020,69799978,3190,58,0.0046,1.8181818181818181
Thailand,06/07/2020,69799978,3195,58,0.0046,1.8153364632237872
Thailand,07/07/2020,69799978,3195,58,0.0046,1.8153364632237872
Thailand,08/07/2020,69799978,3197,58,0.0046,1.8142008132624337
Thailand,09/07/2020,69799978,3202,58,0.0046,1.811367895065584
Thailand,10/07/2020,69799978,3202,58,0.0046,1.811367895065584
Thailand,11/07/2020,69799978,3216,58,0.0046,1.8034825870646767
Thailand,12/07/2020,69799978,3217,58,0.0046,1.8029219769972022
Thailand,13/07/2020,69799978,3220,58,0.0046,1.8012422360248446
Thailand,14/07/2020,69799978,3227,58,0.0046,1.7973349860551595
Thailand,15/07/2020,69799978,3232,58,0.0046,1.7945544554455444
Thailand,16/07/2020,69799978,3236,58,0.0046,1.792336217552534
Thailand,17/07/2020,69799978,3239,58,0.0046,1.7906761346094473
Thailand,18/07/2020,69799978,3246,58,0.0047,1.7868145409735057
Thailand,19/07/2020,69799978,3249,58,0.0047,1.7851646660510927
Thailand,20/07/2020,69799978,3250,58,0.0047,1.7846153846153845
Thailand,21/07/2020,69799978,3255,58,0.0047,1.7818740399385562
Thailand,22/07/2020,69799978,3253,58,0.0047,1.7829695665539502
Thailand,23/07/2020,69799978,3269,58,0.0047,1.7742428877332517
Thailand,24/07/2020,69799978,3279,58,0.0047,1.7688319609637084
Thailand,25/07/2020,69799978,3282,58,0.0047,1.7672151127361364
Thailand,26/07/2020,69799978,3291,58,0.0047,1.76238225463385
Thailand,27/07/2020,69799978,3295,58,0.0047,1.7602427921092563
Thailand,28/07/2020,69799978,3297,58,0.0047,1.7591750075826509
Thailand,29/07/2020,69799978,3298,58,0.0047,1.758641600970285
Thailand,30/07/2020,69799978,3304,58,0.0047,1.7554479418886197
Thailand,31/07/2020,69799978,3310,58,0.0047,1.7522658610271902
Thailand,01/08/2020,69799978,3312,58,0.0047,1.7512077294685993
Thailand,02/08/2020,69799978,3317,58,0.0048,1.7485679831172747
Thailand,03/08/2020,69799978,3320,58,0.0048,1.746987951807229
Thailand,04/08/2020,69799978,3321,58,0.0048,1.7464619090635352
Thailand,05/08/2020,69799978,3328,58,0.0048,1.7427884615384617
Thailand,06/08/2020,69799978,3330,58,0.0048,1.7417417417417418
Thailand,07/08/2020,69799978,3345,58,0.0048,1.7339312406576979
Thailand,08/08/2020,69799978,3348,58,0.0048,1.7323775388291516
Thailand,09/08/2020,69799978,3351,58,0.0048,1.7308266189197254
Thailand,10/08/2020,69799978,3351,58,0.0048,1.7308266189197254
Thailand,11/08/2020,69799978,3351,58,0.0048,1.7308266189197254
Thailand,12/08/2020,69799978,3356,58,0.0048,1.7282479141835518
Thailand,13/08/2020,69799978,3359,58,0.0048,1.7267043763024708
Thailand,14/08/2020,69799978,3376,58,0.0048,1.7180094786729858
Thailand,15/08/2020,69799978,3376,58,0.0048,1.7180094786729858
Thailand,16/08/2020,69799978,3377,58,0.0048,1.7175007403020432
Thailand,17/08/2020,69799978,3378,58,0.0048,1.7169923031379515
Thailand,18/08/2020,69799978,3381,58,0.0048,1.715468796214138
Thailand,19/08/2020,69799978,3382,58,0.0048,1.7149615612063869
Thailand,20/08/2020,69799978,3389,58,0.0049,1.7114192977279434
Thailand,21/08/2020,69799978,3390,58,0.0049,1.710914454277286
Thailand,22/08/2020,69799978,3390,58,0.0049,1.710914454277286
Thailand,23/08/2020,69799978,3395,58,0.0049,1.7083946980854197
Thailand,24/08/2020,69799978,3397,58,0.0049,1.7073888725345894
Thailand,25/08/2020,69799978,3402,58,0.0049,1.7048794826572604
Thailand,26/08/2020,69799978,3403,58,0.0049,1.7043784895680283
Thailand,27/08/2020,69799978,3404,58,0.0049,1.7038777908343123
Thailand,28/08/2020,69799978,3410,58,0.0049,1.7008797653958945
Thailand,29/08/2020,69799978,3411,58,0.0049,1.7003811199061858
Thailand,30/08/2020,69799978,3411,58,0.0049,1.7003811199061858
Thailand,31/08/2020,69799978,3412,58,0.0049,1.6998827667057446
Thailand,01/09/2020,69799978,3417,58,0.0049,1.6973953760608722
Thailand,02/09/2020,69799978,3425,58,0.0049,1.6934306569343065
Thailand,03/09/2020,69799978,3427,58,0.0049,1.6924423694193174
Thailand,04/09/2020,69799978,3431,58,0.0049,1.6904692509472456
Thailand,05/09/2020,69799978,3438,58,0.0049,1.6870273414776031
Thailand,06/09/2020,69799978,3444,58,0.0049,1.684088269454123
Thailand,07/09/2020,69799978,3445,58,0.0049,1.6835994194484762
Thailand,08/09/2020,69799978,3446,58,0.0049,1.6831108531630876
Thailand,09/09/2020,69799978,3447,58,0.0049,1.6826225703510298
Thailand,10/09/2020,69799978,3454,58,0.0049,1.679212507237985
Thailand,11/09/2020,69799978,3461,58,0.0050,1.6758162380814794
Thailand,12/09/2020,69799978,3466,58,0.0050,1.673398730525101
Thailand,13/09/2020,69799978,3473,58,0.0050,1.6700259141952203
Thailand,14/09/2020,69799978,3475,58,0.0050,1.669064748201439
Thailand,15/09/2020,69799978,3480,58,0.0050,1.6666666666666667
Thailand,16/09/2020,69799978,3490,58,0.0050,1.66189111747851
Thailand,17/09/2020,69799978,3490,58,0.0050,1.66189111747851
Thailand,18/09/2020,69799978,3497,58,0.0050,1.658564483843294
Thailand,19/09/2020,69799978,3500,59,0.0050,1.685714285714286
Thailand,20/09/2020,69799978,3506,59,0.0050,1.6828294352538506
Thailand,21/09/2020,69799978,3511,59,0.0050,1.6804329250925663
Thailand,22/09/2020,69799978,3514,59,0.0050,1.6789982925441094
Thailand,23/09/2020,69799978,3516,59,0.0050,1.678043230944255
Thailand,24/09/2020,69799978,3519,59,0.0050,1.6766126740551293
Thailand,25/09/2020,69799978,3522,59,0.0050,1.6751845542305508
Thailand,26/09/2020,69799978,3523,59,0.0050,1.6747090547828556
Thailand,27/09/2020,69799978,3545,59,0.0051,1.6643159379407617
Thailand,28/09/2020,69799978,3559,59,0.0051,1.6577690362461366
Thailand,29/09/2020,69799978,3564,59,0.0051,1.655443322109989
Thailand,30/09/2020,69799978,3569,59,0.0051,1.653124124404595
Thailand,01/10/2020,69799978,3575,59,0.0051,1.6503496503496504
Thailand,02/10/2020,69799978,3583,59,0.0051,1.6466648060284677
Thailand,03/10/2020,69799978,3585,59,0.0051,1.6457461645746165
Thailand,04/10/2020,69799978,3590,59,0.0051,1.6434540389972145
Thailand,05/10/2020,69799978,3600,59,0.0052,1.638888888888889
Thailand,06/10/2020,69799978,3615,59,0.0052,1.6320885200553252
Thailand,07/10/2020,69799978,3622,59,0.0052,1.6289342904472668
Thailand,08/10/2020,69799978,3628,59,0.0052,1.6262403528114664
Thailand,09/10/2020,69799978,3634,59,0.0052,1.6235553109521188
Thailand,10/10/2020,69799978,3636,59,0.0052,1.6226622662266228
Thailand,11/10/2020,69799978,3641,59,0.0052,1.6204339467179345
Thailand,12/10/2020,69799978,3643,59,0.0052,1.6195443315948392
Thailand,13/10/2020,69799978,3652,59,0.0052,1.6155531215772179
Thailand,14/10/2020,69799978,3665,59,0.0053,1.6098226466575716
